#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 64	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
14	43	30	1
14	48	43	14
2	4	27	10
3	47	61	2
7	33	32	6
7	49	45	15
7	31	56	0
10	51	41	1
12	49	39	21
14	47	66	0
14	47	41	3
2	0	79	10
10	47	26	15
11	25	35	5
11	48	53	1
14	43	30	6
14	46	42	3
7	43	50	0
11	47	38	0
12	45	66	1
3	45	76	1
9	13	19	6
3	50	12	10
11	51	49	0
13	43	45	0
13	51	37	1
4	37	79	0
9	45	30	0
12	33	5	1
5	47	69	22
14	43	30	2
14	48	26	15
3	38	48	2
8	35	66	0
11	48	29	0
11	49	44	0
3	9	30	0
10	48	52	15
11	0	56	1
11	0	72	1
11	31	30	0
3	45	47	2
5	45	25	1
8	49	78	5
7	19	63	0
7	46	79	0
9	49	56	8
14	48	54	12
7	51	45	0
12	48	59	15
8	43	38	8
9	43	78	1
9	51	51	15
11	38	50	2
12	31	73	0
12	38	73	15
14	47	22	15
not good
4	9	45	1
7	26	42	1
7	39	48	0
10	40	60	0
10	43	34	0
11	31	17	15
13	50	26	0
3	51	21	15
3	51	13	2
9	31	30	15
9	49	38	4
9	51	38	15
12	49	64	15
9	34	58	6
9	47	48	8
10	29	62	1
7	45	66	0
7	50	60	0
7	51	79	16
12	25	37	12
13	51	26	0
14	48	37	8
3	26	33	18
11	26	59	2
11	33	7	8
11	44	46	2
11	50	44	0
13	48	65	1
14	48	45	21
2	44	42	9
7	48	39	0
8	43	64	2
12	41	47	1
13	34	50	0
13	46	27	0
2	26	59	7
7	39	38	0
9	38	54	17
12	32	10	0
13	27	26	0
13	37	31	6
14	40	75	4
14	46	79	10
14	48	37	20
14	49	57	14
2	1	70	14
4	10	39	15
4	35	48	6
7	50	29	0
8	49	0	22
9	33	61	3
12	9	34	5
12	51	55	0
9	43	78	4
9	48	65	10
14	9	32	12
2	43	44	5
3	27	51	10
9	41	78	5
11	48	54	0
11	48	61	0
3	4	38	10
3	33	71	14
9	40	41	12
10	43	49	1
10	44	31	0
14	33	41	14
2	0	79	4
4	6	61	0
5	35	60	0
9	50	17	15
11	31	28	14
12	38	73	8
12	42	55	4
13	14	20	0
13	51	71	12
4	50	50	0
3	0	55	18
7	21	67	0
12	47	40	8
8	32	42	0
11	41	61	6
12	49	52	13
2	45	24	6
3	33	50	3
7	44	59	0
7	51	79	0
7	51	38	0
10	43	49	0
12	42	58	4
12	48	57	15
14	47	66	3
5	45	25	13
6	47	61	8
12	44	53	0
12	49	29	15
9	49	38	0
9	51	51	15
11	38	50	13
14	43	30	4
3	0	40	20
3	34	59	26
3	35	36	24
3	49	48	14
12	38	73	2
12	41	48	0
13	34	32	0
3	40	79	0
11	38	50	4
13	43	43	0
9	2	46	5
11	31	28	8
14	41	73	0
14	47	63	9
3	37	52	4
9	36	40	10
13	14	37	0
13	51	37	9
2	51	31	13
3	12	67	10
7	29	65	5
13	42	44	0
14	23	46	18
14	31	52	8
7	45	60	0
8	27	44	0
9	49	47	9
11	30	45	0
11	41	52	22
14	20	33	21
7	45	66	0
9	13	73	4
13	51	61	0
14	24	43	21
14	43	30	4
6	46	78	14
7	49	36	0
10	28	38	12
14	32	60	6
14	47	59	17
5	45	25	4
7	8	72	0
7	33	61	0
7	49	33	16
12	51	50	0
14	39	38	5
2	43	44	12
3	47	34	15
4	51	42	0
11	51	53	1
2	4	28	18
8	47	55	14
9	33	32	0
13	32	62	0
11	41	38	12
13	45	46	1
14	32	25	4
14	34	28	20
14	43	43	1
2	44	42	8
3	48	38	15
8	49	64	9
11	0	56	0
11	26	51	12
11	35	37	10
11	39	34	12
11	48	73	0
4	45	64	0
2	47	41	8
7	48	76	0
9	39	24	8
9	40	41	17
11	44	46	1
3	1	63	15
6	35	36	10
6	43	48	18
12	38	45	14
13	46	58	0
2	46	17	12
3	32	59	8
3	50	40	10
10	51	41	5
11	46	31	0
11	51	22	0
13	36	70	4
13	48	39	9
3	40	60	1
6	26	48	8
6	33	42	15
8	39	52	13
11	31	28	8
11	49	43	0
14	38	46	12
14	38	57	9
7	40	47	0
10	41	56	1
8	33	30	2
11	44	33	2
12	41	48	0
13	0	56	0
14	44	38	9
2	48	59	15
7	39	63	0
10	36	36	0
14	43	30	9
7	42	60	0
7	44	56	0
7	49	36	16
10	17	35	23
13	51	37	5
14	36	60	8
7	49	52	0
9	37	36	12
11	40	55	8
13	43	36	0
13	46	77	0
11	7	26	1
12	42	55	2
13	41	29	0
14	37	45	10
5	44	58	8
7	43	74	0
10	27	58	6
11	49	58	4
12	44	53	13
4	9	56	0
7	30	64	0
11	43	44	0
12	46	65	9
12	47	17	25
3	31	53	0
5	43	49	0
5	48	29	8
7	33	33	0
13	51	59	1
2	33	20	15
8	31	51	15
8	47	51	0
7	21	74	0
10	43	49	0
5	31	56	0
8	45	35	8
11	18	67	0
11	46	41	0
14	4	48	1
3	42	49	2
5	51	62	0
11	1	60	0
6	43	36	23
7	50	77	0
7	51	45	0
8	35	56	0
14	5	79	16
14	7	29	24
14	48	43	15
2	43	29	9
5	15	59	15
8	30	53	15
11	21	51	2
11	45	46	10
12	39	34	15
14	45	34	4
4	9	44	0
8	31	41	2
9	11	72	15
14	48	43	14
7	44	53	13
9	13	63	8
11	35	21	8
11	48	37	0
13	38	42	0
8	47	51	0
7	39	79	0
13	37	35	9
10	49	36	12
6	38	73	15
7	33	32	8
7	37	43	0
10	51	66	1
12	4	21	14
13	49	78	0
14	49	46	12
3	40	56	0
8	46	34	13
9	28	57	14
9	38	54	15
11	44	63	1
13	51	28	9
2	48	38	18
5	45	25	2
5	50	46	4
9	43	78	4
10	43	33	15
11	35	18	14
14	27	37	15
14	46	63	9
5	40	44	10
7	48	51	21
9	43	78	3
10	40	33	12
13	51	26	0
14	37	32	12
2	28	56	2
3	39	15	20
3	40	52	14
5	32	74	1
5	45	74	14
12	18	44	0
12	31	79	0
12	49	54	12
9	8	34	29
11	35	37	6
11	43	41	4
13	46	37	0
13	51	71	13
13	51	56	8
14	39	51	17
2	36	76	12
11	50	27	2
11	51	20	0
13	5	48	0
13	43	36	5
3	38	43	6
7	41	61	0
11	47	38	0
14	41	14	17
3	34	59	26
7	10	68	0
7	40	73	0
8	34	62	0
10	50	31	0
7	30	64	0
10	36	22	0
10	50	41	1
5	43	41	15
5	51	38	0
10	44	31	0
2	40	21	7
8	45	35	10
9	36	24	12
9	39	24	15
9	43	78	2
11	7	26	14
11	50	58	2
9	38	51	15
10	45	41	0
11	25	26	0
7	38	45	0
9	46	60	8
4	35	38	0
7	39	63	0
7	49	74	0
12	47	58	12
12	51	36	0
2	46	19	8
7	49	52	0
12	47	33	13
2	47	64	3
3	21	66	0
4	47	50	8
7	47	31	2
9	44	25	4
14	43	30	0
14	47	43	7
9	40	41	15
12	42	55	0
12	49	63	11
14	48	43	13
6	51	58	12
8	38	20	9
8	46	61	0
13	51	52	9
14	34	23	16
14	48	43	12
2	32	48	12
2	34	55	14
11	31	28	4
11	38	30	10
11	49	43	0
13	14	38	0
14	15	47	22
14	34	49	15
7	43	30	0
14	40	40	14
10	44	56	0
11	30	59	2
11	43	23	6
11	46	57	0
12	48	50	8
12	48	59	15
7	46	69	0
9	47	21	15
9	49	49	4
11	39	26	6
12	44	56	8
13	38	44	4
8	7	67	0
11	44	46	3
14	37	78	5
9	36	55	12
13	48	57	1
8	45	35	2
9	33	33	6
9	51	48	15
11	40	42	15
10	45	44	0
14	33	46	10
14	45	28	6
2	0	28	12
2	40	21	13
3	15	40	10
4	36	74	3
7	31	37	0
7	48	39	0
14	3	53	22
3	32	43	3
4	51	26	0
11	51	30	0
13	29	50	2
10	39	36	4
10	40	33	12
14	46	21	12
14	48	45	21
4	9	43	0
6	33	60	9
7	31	55	0
8	20	58	12
9	36	28	7
10	43	61	0
11	50	43	0
13	51	26	0
7	49	75	0
10	27	57	0
12	51	63	2
14	43	30	0
3	32	43	0
10	43	49	0
13	44	74	0
8	28	48	12
8	42	55	2
9	27	57	13
11	43	54	0
11	46	46	0
14	40	13	8
5	37	74	2
7	16	70	0
9	51	51	17
10	46	39	13
12	35	60	4
12	49	29	10
13	51	39	6
14	43	56	10
14	43	30	10
3	40	60	0
3	41	23	6
8	29	60	9
11	45	32	1
14	46	45	3
14	47	47	4
14	48	31	14
4	48	26	2
14	4	56	18
5	45	25	0
9	47	76	15
9	51	75	14
9	51	57	15
9	51	42	14
10	33	39	8
10	31	45	14
14	51	49	0
2	17	32	5
7	28	40	0
13	45	48	0
13	49	29	13
14	49	46	25
6	51	54	7
7	44	35	0
8	43	38	4
11	48	53	1
2	50	52	15
6	34	52	28
5	50	56	0
10	44	31	0
11	40	42	5
11	41	33	12
12	40	47	6
14	47	65	8
9	41	51	15
9	42	40	12
11	41	65	1
11	41	57	35
14	31	44	0
14	34	79	0
2	36	27	14
8	48	42	1
9	43	78	0
10	7	70	9
10	44	42	0
11	35	28	15
11	41	41	16
11	51	24	5
13	44	71	3
2	48	38	15
11	0	56	0
11	0	77	4
11	34	47	12
11	35	21	15
11	43	44	1
11	49	13	0
11	51	34	4
11	51	9	12
14	43	32	1
9	42	38	2
9	44	10	13
10	43	31	0
12	21	47	8
12	32	65	12
12	34	44	11
12	35	56	15
12	39	21	24
12	41	58	8
12	43	31	0
12	47	45	18
12	47	33	30
12	49	38	10
2	50	73	15
11	38	41	15
12	42	55	5
11	40	42	9
2	36	65	10
7	39	60	0
10	43	49	0
10	51	41	4
14	34	59	19
14	43	48	14
14	47	22	10
6	50	49	3
9	51	42	8
11	13	62	0
12	32	48	0
12	43	31	0
14	50	46	12
2	4	51	15
4	37	48	0
12	36	42	0
12	48	48	14
11	49	20	0
12	36	39	0
3	50	40	8
9	51	38	15
10	40	41	12
12	35	45	9
2	45	63	10
10	31	41	9
10	33	55	7
11	40	46	18
11	48	53	0
12	41	35	10
12	47	33	21
2	8	25	15
11	34	16	20
13	51	26	1
11	40	61	10
12	43	42	3
12	48	48	14
14	41	47	17
2	51	12	13
10	34	34	13
11	51	57	2
9	7	31	3
12	34	45	10
14	34	52	29
11	51	67	0
11	51	26	0
13	44	61	0
14	43	32	6
3	51	22	2
7	43	70	0
9	45	39	1
12	51	42	1
2	51	19	15
4	37	79	0
7	40	50	0
7	50	52	0
12	34	45	9
12	43	30	6
13	42	27	1
11	0	22	2
11	50	20	6
11	50	43	0
13	9	28	13
14	46	45	10
4	51	45	3
6	28	39	18
11	35	37	8
11	40	26	5
12	35	45	11
11	44	49	0
11	51	27	8
3	34	59	15
8	32	33	6
8	46	41	1
9	48	65	4
10	51	48	5
5	41	23	12
8	50	30	9
5	50	67	0
6	38	42	7
8	40	55	9
12	49	52	21
8	4	57	21
9	51	37	15
10	31	56	9
11	43	39	0
12	40	56	2
14	45	45	2
2	51	51	18
3	43	60	6
7	44	65	0
7	45	61	0
9	14	53	15
14	33	75	8
3	5	67	0
7	42	32	0
9	39	64	14
9	51	77	14
9	51	16	29
7	26	24	1
7	32	27	0
7	47	26	0
7	50	70	0
11	37	30	4
11	41	54	8
11	51	38	0
12	42	55	0
7	43	77	0
7	44	54	0
11	42	51	0
11	49	19	0
12	32	65	0
12	33	31	2
14	49	56	15
7	28	63	0
10	44	31	0
6	47	61	12
8	43	69	21
7	5	5	0
11	38	50	6
4	7	74	3
7	39	63	0
7	50	52	0
11	49	48	0
11	49	43	0
11	51	36	0
11	51	31	0
12	32	39	2
13	31	32	0
14	4	38	15
14	34	57	20
7	39	14	0
11	34	76	13
12	28	38	0
12	49	52	16
12	51	50	2
4	51	16	13
6	13	42	0
7	8	72	0
8	42	53	6
8	45	65	4
9	0	68	9
11	45	52	1
12	39	46	8
12	45	30	0
13	32	62	0
13	40	45	2
14	0	39	9
14	45	45	10
5	7	41	5
5	46	67	10
11	38	50	2
14	48	43	13
7	46	79	0
14	28	36	13
10	43	53	4
11	41	39	4
11	43	47	1
11	47	38	0
12	50	32	0
12	50	45	2
not good
7	51	79	0
8	39	51	12
10	27	58	2
11	50	31	0
11	50	34	8
12	42	55	2
12	43	31	0
12	47	40	8
3	49	35	26
5	35	54	0
7	32	29	12
7	49	63	15
7	43	56	0
7	50	60	0
9	50	17	14
10	30	40	8
11	43	64	2
12	31	79	0
4	39	32	3
7	43	70	0
7	50	29	0
10	51	50	0
10	51	30	0
11	42	43	0
12	48	50	5
14	43	30	4
14	44	20	10
14	45	45	9
6	47	61	6
8	47	52	0
11	17	30	8
11	39	36	13
11	44	63	0
12	51	70	1
14	47	41	2
4	41	70	8
11	51	24	0
12	47	66	5
12	49	16	31
12	50	59	2
14	43	30	0
8	45	48	9
9	39	24	14
13	38	42	0
13	38	79	3
3	38	30	10
11	49	26	0
12	34	77	9
14	48	37	15
2	36	27	11
5	42	61	3
11	41	38	8
13	40	45	1
3	51	49	0
7	27	65	0
7	39	63	0
7	40	79	0
7	49	52	0
11	47	35	10
10	34	34	14
10	44	56	0
10	45	44	0
5	39	16	5
5	40	12	11
7	42	76	0
11	48	61	0
13	43	45	0
14	36	36	21
10	33	39	1
14	43	32	8
3	51	21	15
7	48	65	0
12	33	41	0
12	51	44	1
12	43	31	0
12	46	44	6
4	46	67	5
11	41	39	14
11	43	42	8
2	51	78	18
4	36	51	9
7	46	50	0
9	45	63	2
10	31	66	8
9	49	38	2
11	42	51	0
14	43	30	11
3	51	79	4
10	39	61	5
2	30	36	11
3	51	63	7
8	48	37	8
8	27	44	0
9	33	70	5
9	40	13	13
9	51	79	12
9	51	73	10
11	51	26	1
3	39	55	8
7	47	49	0
11	42	51	3
2	0	79	9
8	26	19	11
14	44	29	4
9	38	54	15
11	51	57	0
12	41	17	18
3	51	51	4
7	38	31	0
7	48	75	16
7	49	54	0
9	50	50	6
13	51	71	5
8	39	51	9
9	39	24	12
11	43	44	0
14	34	30	14
2	44	79	12
2	50	36	15
3	31	53	1
7	49	52	0
7	50	64	0
9	49	39	15
11	38	41	20
11	39	36	15
12	2	60	0
7	45	40	0
10	43	53	0
14	19	43	14
4	27	41	5
8	43	52	9
9	43	78	1
14	28	17	30
14	46	42	10
4	9	43	0
6	41	65	1
11	38	54	1
11	38	57	4
11	41	42	8
11	49	43	0
11	51	49	0
12	38	57	9
13	51	42	0
8	31	41	5
9	42	40	10
9	46	64	14
14	37	21	12
14	43	30	8
9	35	16	10
11	35	28	15
12	43	40	5
13	51	71	5
2	51	47	18
7	33	32	2
7	41	57	0
7	43	70	0
9	44	68	0
9	50	46	15
12	34	56	10
7	40	50	15
2	4	51	15
11	38	41	10
12	49	52	21
4	45	64	1
11	31	32	0
11	43	47	0
11	46	27	2
12	50	47	0
14	43	12	4
14	45	28	10
2	12	37	10
2	35	59	15
7	36	79	0
10	10	46	5
12	2	60	0
13	40	45	0
7	32	29	15
7	45	40	0
9	51	53	12
11	43	59	5
12	43	36	10
14	39	55	13
3	51	13	0
7	8	72	0
9	29	19	15
9	31	30	14
9	40	69	15
12	43	42	1
14	36	60	8
14	43	43	3
14	43	30	10
8	5	58	25
12	49	61	5
7	49	52	0
10	38	49	2
11	37	63	12
7	43	57	0
10	49	43	2
11	20	56	0
11	48	29	0
7	49	32	5
7	38	79	0
7	49	26	0
4	9	44	0
12	4	21	0
12	44	56	6
14	45	28	13
3	39	15	19
6	49	25	8
9	44	45	1
11	34	16	21
13	43	34	0
14	34	17	26
8	47	58	0
10	43	61	1
14	39	38	9
14	48	45	19
5	40	57	6
7	31	56	0
9	39	24	8
10	46	39	9
11	25	35	8
11	31	28	5
11	31	17	8
11	51	48	0
11	51	30	1
13	40	78	0
13	51	28	9
14	48	43	13
3	41	37	0
7	41	44	5
7	42	60	0
7	44	64	0
8	31	72	5
10	44	31	0
14	38	44	10
14	50	42	11
9	45	68	1
13	34	28	0
7	41	56	12
7	49	52	0
7	51	19	0
9	47	63	12
10	51	44	0
13	46	42	0
14	33	60	2
14	47	64	10
14	47	41	8
9	37	53	15
10	35	18	11
12	31	40	1
14	24	34	29
14	31	61	0
14	36	25	15
14	37	47	15
14	48	43	18
6	44	33	29
7	45	24	0
8	38	57	8
10	39	58	4
11	30	45	0
14	43	12	2
3	27	56	10
9	51	75	1
12	50	45	1
12	45	55	8
13	51	33	8
14	36	60	8
2	0	79	6
7	31	37	0
14	48	43	12
3	0	32	8
11	4	38	12
14	35	57	15
4	4	52	0
7	46	30	5
7	36	46	0
9	50	51	13
11	31	28	5
12	50	45	1
14	14	55	22
14	37	73	13
5	49	57	2
13	37	29	13
14	46	45	2
14	46	63	8
10	38	48	9
12	50	25	0
3	21	47	6
4	46	73	6
7	45	40	0
8	35	59	1
9	48	60	8
10	41	56	1
11	51	5	0
12	34	45	8
7	50	29	0
7	50	52	0
8	51	33	21
9	47	36	15
14	27	76	24
2	3	45	15
2	44	36	15
2	45	52	14
3	46	32	9
7	51	61	0
9	51	18	9
11	1	43	0
14	40	31	2
14	47	66	0
6	40	32	0
10	40	33	13
12	41	45	4
4	0	73	0
8	39	42	3
7	49	63	0
12	49	29	15
7	40	48	0
12	30	39	2
12	49	73	19
2	41	65	2
11	41	39	2
10	14	30	0
10	29	48	3
13	51	71	12
14	33	46	10
10	9	27	17
10	10	46	8
10	42	63	0
5	45	46	9
8	39	51	12
9	51	34	17
10	29	62	1
10	51	78	0
11	31	30	0
12	48	67	15
12	49	29	13
13	39	30	0
13	48	34	10
2	4	51	15
5	12	40	0
11	1	43	0
11	34	35	34
12	49	14	13
5	51	57	0
9	33	61	0
14	32	49	10
14	43	32	10
14	45	45	3
5	31	66	0
7	43	77	0
7	43	74	0
7	49	75	0
2	50	73	10
9	38	58	21
9	51	42	15
10	45	44	0
13	43	36	0
13	50	73	10
14	31	44	0
14	48	37	22
2	43	23	14
7	43	77	0
11	50	44	0
9	39	39	25
11	50	34	2
12	35	43	6
3	51	43	2
7	30	64	0
9	31	28	13
9	38	54	21
11	49	43	0
14	33	17	14
14	43	12	6
14	49	28	13
3	40	59	6
7	37	43	0
7	50	29	0
11	31	28	5
11	43	60	0
12	41	74	5
12	44	19	10
14	35	57	18
14	43	30	11
2	6	48	0
3	15	49	1
3	43	20	10
6	35	29	14
11	51	49	0
12	40	43	9
14	27	61	19
2	28	72	9
4	50	34	0
9	44	74	3
5	11	39	0
8	34	79	0
10	1	55	3
12	28	32	0
12	34	53	15
14	27	61	13
2	38	56	8
3	39	54	9
4	4	41	0
9	51	77	12
4	32	14	0
6	44	33	29
7	41	44	2
7	39	63	0
8	7	67	5
12	0	35	24
7	50	29	0
8	51	28	13
9	49	38	8
11	48	50	0
4	27	41	5
8	31	51	15
14	43	32	12
2	28	63	3
9	39	50	6
9	43	78	2
9	50	58	15
10	36	36	3
12	49	52	13
12	51	52	1
4	48	57	4
7	42	60	0
10	32	44	15
11	40	42	1
5	46	43	13
5	47	69	21
10	50	56	1
11	39	41	1
11	51	17	6
7	51	19	4
7	37	38	0
8	28	48	9
12	29	48	0
14	30	31	3
2	40	29	5
7	49	54	0
11	51	43	0
14	31	41	0
2	43	44	4
3	27	51	14
7	44	56	0
7	47	26	0
9	37	76	10
10	34	33	5
10	46	35	13
11	36	50	1
11	36	55	12
11	51	49	0
13	29	50	0
13	49	79	0
2	24	8	15
3	33	35	13
3	51	79	3
14	11	50	15
14	46	21	15
7	50	52	0
9	40	22	15
11	50	12	0
11	50	73	0
13	51	52	4
4	32	64	0
7	38	27	0
12	46	38	12
2	17	32	0
4	45	35	5
5	39	39	0
8	39	51	12
8	47	27	12
9	37	53	15
11	50	34	4
13	38	42	0
13	48	65	1
7	44	56	0
9	49	38	2
10	50	31	3
11	44	49	0
12	27	34	14
14	37	47	8
9	47	68	0
10	42	75	0
10	43	49	0
10	43	33	5
11	31	41	14
12	31	19	0
13	31	32	2
14	33	49	0
14	48	43	14
4	46	76	13
6	38	42	13
10	44	31	0
11	40	19	17
8	40	28	0
10	51	76	4
10	51	68	0
13	43	36	0
3	51	79	8
7	50	77	0
12	34	45	12
13	51	38	0
2	46	26	2
4	47	46	15
5	51	56	0
7	38	31	0
10	35	54	5
3	30	46	10
9	39	57	10
12	50	32	0
13	43	28	0
14	46	21	17
2	36	33	21
2	39	57	9
4	1	74	0
5	30	56	0
14	43	32	1
7	49	52	0
11	39	36	5
12	49	73	5
12	49	16	26
13	29	50	0
13	48	57	8
13	48	65	4
14	39	60	2
12	25	25	15
14	1	45	18
11	0	44	0
11	39	49	10
11	45	23	2
13	46	42	0
13	47	48	0
11	44	43	1
12	49	52	15
12	51	41	5
14	43	5	28
2	38	56	2
3	18	32	8
3	31	53	6
3	38	59	28
4	27	12	0
6	35	41	18
7	49	54	0
7	50	52	16
11	29	14	0
14	20	43	5
9	48	65	6
11	38	41	15
12	0	47	15
2	26	54	5
7	32	27	0
14	34	49	16
14	38	46	19
3	0	32	15
7	39	60	0
7	46	43	0
7	50	29	0
14	31	41	0
3	37	52	1
12	13	28	25
14	35	22	17
5	49	55	2
7	43	57	0
7	49	73	0
5	48	49	0
6	31	44	10
12	30	66	0
12	35	56	2
13	44	61	0
13	49	17	14
14	38	57	4
14	39	38	19
3	19	68	0
7	43	40	0
11	46	48	0
3	37	52	0
4	49	13	0
6	47	61	7
8	27	44	1
9	31	30	8
9	41	52	15
14	34	30	12
7	27	78	0
8	23	57	8
8	29	60	8
8	51	13	9
13	29	50	1
11	50	31	10
2	43	67	3
5	38	43	2
8	39	51	4
9	39	45	12
7	48	67	0
8	45	35	9
10	34	52	5
10	36	36	3
11	48	50	0
12	33	79	0
14	19	55	13
14	45	45	1
not good
2	15	77	2
2	48	28	26
3	37	52	0
6	51	66	8
7	42	51	0
9	9	44	13
8	41	52	15
8	43	69	18
7	8	75	0
11	43	41	0
11	44	46	0
14	43	32	8
14	47	79	4
3	34	59	29
4	50	37	0
7	38	43	0
7	51	79	0
4	45	64	1
8	31	34	18
8	43	37	2
13	45	22	0
7	41	78	0
12	26	53	14
12	31	26	0
2	43	29	10
3	32	57	6
9	30	58	18
10	39	27	2
14	36	46	13
14	46	21	18
14	48	43	12
3	41	45	5
5	48	60	0
9	31	30	13
10	38	48	1
14	39	78	4
14	47	26	5
4	1	69	0
12	44	57	0
12	50	45	1
7	49	45	11
8	48	59	12
10	49	43	2
7	30	64	0
8	48	29	12
8	51	52	15
14	47	43	0
4	6	73	3
7	40	47	9
8	19	12	0
11	48	53	2
12	33	42	0
12	43	57	8
14	32	49	0
3	45	35	26
5	41	30	4
8	34	58	5
7	51	79	0
12	43	31	5
9	51	63	15
14	34	30	21
5	34	41	2
7	35	42	0
10	50	31	1
3	31	24	0
11	17	25	10
8	45	55	9
7	49	52	0
9	43	58	9
11	13	53	4
11	31	28	2
12	31	59	1
12	42	47	8
9	51	77	9
7	39	79	0
9	36	71	13
11	50	22	4
11	51	34	2
11	51	3	2
9	41	66	15
9	41	49	9
11	37	36	8
11	43	41	5
11	44	51	8
11	49	26	0
12	42	45	1
13	51	26	0
4	3	45	7
9	10	59	5
11	47	12	2
12	43	31	0
13	51	26	1
3	45	79	2
3	51	70	0
6	44	47	15
7	50	29	0
13	51	26	0
2	50	48	15
7	42	61	0
12	20	18	2
13	47	48	0
13	51	52	2
14	45	28	4
3	34	59	21
4	48	57	5
9	42	36	13
11	44	46	0
11	51	9	1
12	29	43	0
14	45	45	6
14	50	48	5
7	49	22	14
9	18	74	8
10	50	31	0
11	31	28	4
11	34	47	14
13	50	69	8
2	5	46	21
7	39	63	0
12	2	75	1
7	31	75	0
9	45	55	0
9	47	23	14
11	49	58	0
14	42	45	15
2	35	56	12
11	36	43	15
14	39	38	4
7	30	64	0
7	51	45	16
10	28	20	5
10	37	46	5
13	51	28	8
2	39	70	11
7	44	35	0
7	50	29	0
2	48	56	15
2	51	46	20
3	41	34	6
7	49	68	0
10	31	56	2
14	20	43	3
4	51	42	0
6	50	23	18
8	50	30	9
13	51	68	0
14	47	61	2
7	47	37	13
9	42	24	10
11	51	49	0
13	0	62	1
7	47	28	14
11	5	37	10
11	38	50	5
13	34	32	0
2	1	41	3
2	36	19	14
7	51	42	0
9	51	37	14
11	17	5	15
11	49	43	0
12	49	59	13
14	32	39	15
9	28	43	1
9	33	61	6
9	39	46	13
9	51	50	15
10	40	33	13
11	43	23	0
11	44	56	1
2	49	79	15
3	31	38	0
5	22	34	14
10	44	56	0
10	49	43	1
11	35	18	9
11	44	58	0
13	46	58	0
14	48	43	9
8	48	36	14
11	49	13	0
14	45	41	9
2	48	38	14
7	34	38	0
7	47	71	0
9	49	38	2
10	32	53	15
12	49	29	21
13	51	57	2
7	32	29	13
7	49	52	0
11	42	20	1
14	11	58	5
14	45	45	5
7	39	38	0
4	47	46	14
7	47	47	8
11	38	41	15
12	2	60	0
12	50	32	0
7	32	27	0
9	43	78	0
7	15	59	0
7	21	67	0
7	50	77	0
7	51	77	16
9	51	52	15
11	34	16	17
11	43	44	0
11	44	46	1
8	45	35	6
11	17	23	14
11	39	54	14
11	44	64	0
14	36	36	18
14	47	50	13
2	49	38	17
9	30	29	13
9	43	78	4
10	26	46	8
11	34	63	14
12	43	54	0
12	46	43	3
13	42	27	0
13	46	48	0
5	37	26	7
9	43	24	8
10	41	56	6
11	38	50	9
12	30	55	0
12	44	50	2
12	50	45	1
14	48	37	15
5	51	64	0
7	34	38	0
13	38	10	8
7	39	60	0
7	48	75	0
7	51	79	0
8	48	40	13
10	0	27	8
10	51	41	5
11	49	35	6
12	49	73	6
7	29	40	0
7	43	77	0
7	51	79	0
7	51	54	16
12	38	73	9
2	13	43	8
6	51	60	3
10	34	29	2
10	43	34	4
11	39	31	1
11	51	67	0
13	39	72	0
14	28	13	15
2	26	20	11
2	47	56	5
5	14	19	20
11	38	25	1
11	49	58	0
11	50	57	0
12	51	50	0
13	43	35	4
11	40	69	8
12	48	38	13
13	42	27	0
14	32	51	15
14	37	45	15
14	37	32	10
14	50	31	14
2	6	40	11
8	44	59	14
7	49	52	0
8	51	31	9
14	47	24	0
3	18	32	14
3	41	54	2
4	51	29	1
5	43	37	0
5	46	79	10
6	51	21	15
8	48	36	13
14	4	56	15
7	49	52	0
11	50	60	0
13	51	28	2
14	48	43	12
6	41	36	5
7	47	26	0
11	42	38	2
12	34	48	8
4	45	72	1
7	43	57	0
9	49	38	2
9	50	53	20
11	41	22	3
13	42	19	0
4	37	74	0
7	6	32	0
7	28	67	0
7	33	57	16
10	44	31	0
2	48	31	4
7	37	58	0
11	49	48	0
12	25	37	17
13	43	18	0
13	48	44	1
9	51	42	14
12	51	41	8
7	50	77	0
9	5	58	8
9	37	47	14
9	50	58	15
11	13	28	2
12	49	29	15
3	51	41	12
5	39	62	0
7	49	45	15
7	42	61	0
9	8	34	22
9	44	50	4
14	47	66	0
14	48	43	14
2	34	25	5
3	49	56	15
7	37	50	0
7	43	77	0
11	38	50	1
7	49	52	0
12	31	54	1
12	37	36	0
13	49	53	5
3	34	59	15
10	34	32	4
10	50	31	0
2	35	61	8
7	44	56	0
7	48	65	0
10	28	63	9
11	0	73	0
11	35	18	12
12	43	42	0
13	44	13	0
2	39	15	15
3	35	52	30
3	51	44	0
4	9	39	3
7	39	63	0
9	13	22	13
12	40	32	12
9	3	43	8
11	41	52	21
11	43	64	7
13	34	50	0
14	15	47	20
14	41	54	15
2	5	46	15
2	12	77	12
6	49	52	21
7	32	29	13
9	51	69	14
14	46	61	4
2	50	52	26
3	47	76	6
5	45	63	8
9	31	34	20
11	43	64	8
14	37	52	25
8	13	62	0
7	44	35	0
10	41	56	7
14	48	43	13
10	40	25	8
10	42	63	0
11	26	47	6
11	31	32	10
12	43	30	0
3	32	43	0
6	31	44	12
7	45	61	0
9	51	74	8
9	51	51	15
12	34	45	9
12	35	56	8
12	38	73	13
8	51	58	12
